price,date,min,max,median
236.6,20210513-0006,236.6,494.29,398.705
259.83,20210513-0006,236.6,494.29,398.705
266.14,20210513-0006,236.6,494.29,398.705
272.35,20210513-0006,236.6,494.29,398.705
272.35,20210513-0006,236.6,494.29,398.705
272.35,20210513-0006,236.6,494.29,398.705
315.77,20210513-0006,236.6,494.29,398.705
324.26,20210513-0006,236.6,494.29,398.705
330.47,20210513-0006,236.6,494.29,398.705
367.08,20210513-0006,236.6,494.29,398.705
393.56,20210513-0006,236.6,494.29,398.705
398.47,20210513-0006,236.6,494.29,398.705
398.94,20210513-0006,236.6,494.29,398.705
413.2,20210513-0006,236.6,494.29,398.705
427.0,20210513-0006,236.6,494.29,398.705
430.89,20210513-0006,236.6,494.29,398.705
434.18,20210513-0006,236.6,494.29,398.705
434.18,20210513-0006,236.6,494.29,398.705
460.08,20210513-0006,236.6,494.29,398.705
469.41,20210513-0006,236.6,494.29,398.705
473.65,20210513-0006,236.6,494.29,398.705
473.65,20210513-0006,236.6,494.29,398.705
493.39,20210513-0006,236.6,494.29,398.705
494.29,20210513-0006,236.6,494.29,398.705
238.13,20210513-0021,238.13,477.04,383.045
238.3,20210513-0021,238.13,477.04,383.045
238.38,20210513-0021,238.13,477.04,383.045
261.53,20210513-0021,238.13,477.04,383.045
267.92,20210513-0021,238.13,477.04,383.045
274.3,20210513-0021,238.13,477.04,383.045
274.3,20210513-0021,238.13,477.04,383.045
274.3,20210513-0021,238.13,477.04,383.045
318.03,20210513-0021,238.13,477.04,383.045
326.46,20210513-0021,238.13,477.04,383.045
332.56,20210513-0021,238.13,477.04,383.045
369.71,20210513-0021,238.13,477.04,383.045
396.38,20210513-0021,238.13,477.04,383.045
401.44,20210513-0021,238.13,477.04,383.045
401.46,20210513-0021,238.13,477.04,383.045
416.05,20210513-0021,238.13,477.04,383.045
429.87,20210513-0021,238.13,477.04,383.045
433.78,20210513-0021,238.13,477.04,383.045
437.29,20210513-0021,238.13,477.04,383.045
437.29,20210513-0021,238.13,477.04,383.045
463.17,20210513-0021,238.13,477.04,383.045
472.72,20210513-0021,238.13,477.04,383.045
477.04,20210513-0021,238.13,477.04,383.045
477.04,20210513-0021,238.13,477.04,383.045
235.89,20210513-0813,235.89,522.08,398.715
247.66,20210513-0813,235.89,522.08,398.715
257.31,20210513-0813,235.89,522.08,398.715
257.31,20210513-0813,235.89,522.08,398.715
277.45,20210513-0813,235.89,522.08,398.715
298.33,20210513-0813,235.89,522.08,398.715
302.57,20210513-0813,235.89,522.08,398.715
346.81,20210513-0813,235.89,522.08,398.715
366.4,20210513-0813,235.89,522.08,398.715
371.85,20210513-0813,235.89,522.08,398.715
380.07,20210513-0813,235.89,522.08,398.715
387.23,20210513-0813,235.89,522.08,398.715
410.2,20210513-0813,235.89,522.08,398.715
410.2,20210513-0813,235.89,522.08,398.715
428.85,20210513-0813,235.89,522.08,398.715
436.72,20210513-0813,235.89,522.08,398.715
441.69,20210513-0813,235.89,522.08,398.715
447.5,20210513-0813,235.89,522.08,398.715
465.56,20210513-0813,235.89,522.08,398.715
465.85,20210513-0813,235.89,522.08,398.715
466.14,20210513-0813,235.89,522.08,398.715
480.48,20210513-0813,235.89,522.08,398.715
484.79,20210513-0813,235.89,522.08,398.715
522.08,20210513-0813,235.89,522.08,398.715
241.13,20210513-0829,241.13,534.46,408.125
253.4,20210513-0829,241.13,534.46,408.125
263.41,20210513-0829,241.13,534.46,408.125
263.41,20210513-0829,241.13,534.46,408.125
284.03,20210513-0829,241.13,534.46,408.125
305.41,20210513-0829,241.13,534.46,408.125
309.62,20210513-0829,241.13,534.46,408.125
355.04,20210513-0829,241.13,534.46,408.125
374.74,20210513-0829,241.13,534.46,408.125
380.67,20210513-0829,241.13,534.46,408.125
389.21,20210513-0829,241.13,534.46,408.125
396.31,20210513-0829,241.13,534.46,408.125
419.94,20210513-0829,241.13,534.46,408.125
419.94,20210513-0829,241.13,534.46,408.125
439.02,20210513-0829,241.13,534.46,408.125
446.65,20210513-0829,241.13,534.46,408.125
452.11,20210513-0829,241.13,534.46,408.125
458.11,20210513-0829,241.13,534.46,408.125
475.74,20210513-0829,241.13,534.46,408.125
476.86,20210513-0829,241.13,534.46,408.125
477.2,20210513-0829,241.13,534.46,408.125
492.09,20210513-0829,241.13,534.46,408.125
496.29,20210513-0829,241.13,534.46,408.125
534.46,20210513-0829,241.13,534.46,408.125
239.19,20210513-0844,239.19,530.89,405.345
251.59,20210513-0844,239.19,530.89,405.345
261.65,20210513-0844,239.19,530.89,405.345
261.65,20210513-0844,239.19,530.89,405.345
282.13,20210513-0844,239.19,530.89,405.345
303.37,20210513-0844,239.19,530.89,405.345
307.43,20210513-0844,239.19,530.89,405.345
352.66,20210513-0844,239.19,530.89,405.345
371.9,20210513-0844,239.19,530.89,405.345
378.12,20210513-0844,239.19,530.89,405.345
386.72,20210513-0844,239.19,530.89,405.345
393.56,20210513-0844,239.19,530.89,405.345
417.13,20210513-0844,239.19,530.89,405.345
417.13,20210513-0844,239.19,530.89,405.345
436.09,20210513-0844,239.19,530.89,405.345
443.27,20210513-0844,239.19,530.89,405.345
449.03,20210513-0844,239.19,530.89,405.345
455.05,20210513-0844,239.19,530.89,405.345
471.77,20210513-0844,239.19,530.89,405.345
473.64,20210513-0844,239.19,530.89,405.345
474.01,20210513-0844,239.19,530.89,405.345
489.0,20210513-0844,239.19,530.89,405.345
492.97,20210513-0844,239.19,530.89,405.345
530.89,20210513-0844,239.19,530.89,405.345
239.85,20210513-0859,239.85,533.11,406.985
252.52,20210513-0859,239.85,533.11,406.985
262.75,20210513-0859,239.85,533.11,406.985
262.75,20210513-0859,239.85,533.11,406.985
283.31,20210513-0859,239.85,533.11,406.985
304.63,20210513-0859,239.85,533.11,406.985
308.6,20210513-0859,239.85,533.11,406.985
354.14,20210513-0859,239.85,533.11,406.985
373.13,20210513-0859,239.85,533.11,406.985
379.71,20210513-0859,239.85,533.11,406.985
388.45,20210513-0859,239.85,533.11,406.985
395.1,20210513-0859,239.85,533.11,406.985
418.87,20210513-0859,239.85,533.11,406.985
418.87,20210513-0859,239.85,533.11,406.985
437.91,20210513-0859,239.85,533.11,406.985
444.73,20210513-0859,239.85,533.11,406.985
450.85,20210513-0859,239.85,533.11,406.985
456.95,20210513-0859,239.85,533.11,406.985
472.95,20210513-0859,239.85,533.11,406.985
475.58,20210513-0859,239.85,533.11,406.985
475.99,20210513-0859,239.85,533.11,406.985
491.24,20210513-0859,239.85,533.11,406.985
495.03,20210513-0859,239.85,533.11,406.985
533.11,20210513-0859,239.85,533.11,406.985
230.71,20210513-0914,230.71,480.81,380.06
230.71,20210513-0914,230.71,480.81,380.06
230.71,20210513-0914,230.71,480.81,380.06
241.95,20210513-0914,230.71,480.81,380.06
254.96,20210513-0914,230.71,480.81,380.06
265.41,20210513-0914,230.71,480.81,380.06
265.41,20210513-0914,230.71,480.81,380.06
286.18,20210513-0914,230.71,480.81,380.06
307.72,20210513-0914,230.71,480.81,380.06
311.61,20210513-0914,230.71,480.81,380.06
357.72,20210513-0914,230.71,480.81,380.06
376.57,20210513-0914,230.71,480.81,380.06
383.55,20210513-0914,230.71,480.81,380.06
392.5,20210513-0914,230.71,480.81,380.06
399.01,20210513-0914,230.71,480.81,380.06
423.12,20210513-0914,230.71,480.81,380.06
423.12,20210513-0914,230.71,480.81,380.06
442.35,20210513-0914,230.71,480.81,380.06
448.83,20210513-0914,230.71,480.81,380.06
455.36,20210513-0914,230.71,480.81,380.06
461.58,20210513-0914,230.71,480.81,380.06
476.94,20210513-0914,230.71,480.81,380.06
480.36,20210513-0914,230.71,480.81,380.06
480.81,20210513-0914,230.71,480.81,380.06
226.72,20210513-0929,226.72,472.02,363.915
226.72,20210513-0929,226.72,472.02,363.915
226.72,20210513-0929,226.72,472.02,363.915
237.44,20210513-0929,226.72,472.02,363.915
250.43,20210513-0929,226.72,472.02,363.915
260.82,20210513-0929,226.72,472.02,363.915
260.82,20210513-0929,226.72,472.02,363.915
281.23,20210513-0929,226.72,472.02,363.915
302.4,20210513-0929,226.72,472.02,363.915
306.1,20210513-0929,226.72,472.02,363.915
351.54,20210513-0929,226.72,472.02,363.915
358.1,20210513-0929,226.72,472.02,363.915
369.73,20210513-0929,226.72,472.02,363.915
376.92,20210513-0929,226.72,472.02,363.915
385.83,20210513-0929,226.72,472.02,363.915
392.01,20210513-0929,226.72,472.02,363.915
415.8,20210513-0929,226.72,472.02,363.915
415.8,20210513-0929,226.72,472.02,363.915
434.7,20210513-0929,226.72,472.02,363.915
440.68,20210513-0929,226.72,472.02,363.915
447.43,20210513-0929,226.72,472.02,363.915
453.6,20210513-0929,226.72,472.02,363.915
467.91,20210513-0929,226.72,472.02,363.915
472.02,20210513-0929,226.72,472.02,363.915
230.54,20210513-0944,230.54,480.45,377.965
230.54,20210513-0944,230.54,480.45,377.965
230.54,20210513-0944,230.54,480.45,377.965
241.1,20210513-0944,230.54,480.45,377.965
254.52,20210513-0944,230.54,480.45,377.965
265.21,20210513-0944,230.54,480.45,377.965
265.21,20210513-0944,230.54,480.45,377.965
307.49,20210513-0944,230.54,480.45,377.965
311.13,20210513-0944,230.54,480.45,377.965
357.45,20210513-0944,230.54,480.45,377.965
363.12,20210513-0944,230.54,480.45,377.965
375.62,20210513-0944,230.54,480.45,377.965
380.31,20210513-0944,230.54,480.45,377.965
383.26,20210513-0944,230.54,480.45,377.965
392.43,20210513-0944,230.54,480.45,377.965
398.5,20210513-0944,230.54,480.45,377.965
422.79,20210513-0944,230.54,480.45,377.965
422.79,20210513-0944,230.54,480.45,377.965
442.01,20210513-0944,230.54,480.45,377.965
447.69,20210513-0944,230.54,480.45,377.965
454.9,20210513-0944,230.54,480.45,377.965
461.23,20210513-0944,230.54,480.45,377.965
479.93,20210513-0944,230.54,480.45,377.965
480.45,20210513-0944,230.54,480.45,377.965
232.14,20210513-0959,232.14,500.09,384.14
232.14,20210513-0959,232.14,500.09,384.14
242.44,20210513-0959,232.14,500.09,384.14
256.17,20210513-0959,232.14,500.09,384.14
267.04,20210513-0959,232.14,500.09,384.14
267.04,20210513-0959,232.14,500.09,384.14
309.62,20210513-0959,232.14,500.09,384.14
313.16,20210513-0959,232.14,500.09,384.14
359.93,20210513-0959,232.14,500.09,384.14
364.63,20210513-0959,232.14,500.09,384.14
377.89,20210513-0959,232.14,500.09,384.14
382.36,20210513-0959,232.14,500.09,384.14
385.92,20210513-0959,232.14,500.09,384.14
395.27,20210513-0959,232.14,500.09,384.14
401.16,20210513-0959,232.14,500.09,384.14
425.72,20210513-0959,232.14,500.09,384.14
425.72,20210513-0959,232.14,500.09,384.14
445.07,20210513-0959,232.14,500.09,384.14
450.39,20210513-0959,232.14,500.09,384.14
457.99,20210513-0959,232.14,500.09,384.14
464.43,20210513-0959,232.14,500.09,384.14
483.22,20210513-0959,232.14,500.09,384.14
483.78,20210513-0959,232.14,500.09,384.14
500.09,20210513-0959,232.14,500.09,384.14
233.77,20210513-1014,233.77,506.68,386.56
233.77,20210513-1014,233.77,506.68,386.56
243.81,20210513-1014,233.77,506.68,386.56
257.85,20210513-1014,233.77,506.68,386.56
268.93,20210513-1014,233.77,506.68,386.56
268.93,20210513-1014,233.77,506.68,386.56
311.8,20210513-1014,233.77,506.68,386.56
315.25,20210513-1014,233.77,506.68,386.56
362.47,20210513-1014,233.77,506.68,386.56
366.19,20210513-1014,233.77,506.68,386.56
380.21,20210513-1014,233.77,506.68,386.56
384.47,20210513-1014,233.77,506.68,386.56
388.65,20210513-1014,233.77,506.68,386.56
398.17,20210513-1014,233.77,506.68,386.56
403.89,20210513-1014,233.77,506.68,386.56
428.73,20210513-1014,233.77,506.68,386.56
428.73,20210513-1014,233.77,506.68,386.56
448.22,20210513-1014,233.77,506.68,386.56
453.16,20210513-1014,233.77,506.68,386.56
461.17,20210513-1014,233.77,506.68,386.56
486.59,20210513-1014,233.77,506.68,386.56
487.19,20210513-1014,233.77,506.68,386.56
503.82,20210513-1014,233.77,506.68,386.56
506.68,20210513-1014,233.77,506.68,386.56
233.5,20210513-1029,233.5,545.02,393.01
243.19,20210513-1029,233.5,545.02,393.01
257.43,20210513-1029,233.5,545.02,393.01
268.62,20210513-1029,233.5,545.02,393.01
268.62,20210513-1029,233.5,545.02,393.01
311.44,20210513-1029,233.5,545.02,393.01
314.77,20210513-1029,233.5,545.02,393.01
362.05,20210513-1029,233.5,545.02,393.01
364.76,20210513-1029,233.5,545.02,393.01
379.44,20210513-1029,233.5,545.02,393.01
383.44,20210513-1029,233.5,545.02,393.01
388.19,20210513-1029,233.5,545.02,393.01
397.83,20210513-1029,233.5,545.02,393.01
403.32,20210513-1029,233.5,545.02,393.01
428.23,20210513-1029,233.5,545.02,393.01
428.23,20210513-1029,233.5,545.02,393.01
447.7,20210513-1029,233.5,545.02,393.01
452.23,20210513-1029,233.5,545.02,393.01
460.57,20210513-1029,233.5,545.02,393.01
485.99,20210513-1029,233.5,545.02,393.01
486.63,20210513-1029,233.5,545.02,393.01
503.44,20210513-1029,233.5,545.02,393.01
506.09,20210513-1029,233.5,545.02,393.01
545.02,20210513-1029,233.5,545.02,393.01
232.53,20210513-1044,232.53,542.75,391.43
241.84,20210513-1044,232.53,542.75,391.43
256.24,20210513-1044,232.53,542.75,391.43
267.5,20210513-1044,232.53,542.75,391.43
267.5,20210513-1044,232.53,542.75,391.43
310.14,20210513-1044,232.53,542.75,391.43
313.33,20210513-1044,232.53,542.75,391.43
360.54,20210513-1044,232.53,542.75,391.43
362.23,20210513-1044,232.53,542.75,391.43
377.52,20210513-1044,232.53,542.75,391.43
381.25,20210513-1044,232.53,542.75,391.43
386.58,20210513-1044,232.53,542.75,391.43
396.28,20210513-1044,232.53,542.75,391.43
401.54,20210513-1044,232.53,542.75,391.43
426.44,20210513-1044,232.53,542.75,391.43
426.44,20210513-1044,232.53,542.75,391.43
445.83,20210513-1044,232.53,542.75,391.43
449.94,20210513-1044,232.53,542.75,391.43
458.59,20210513-1044,232.53,542.75,391.43
483.92,20210513-1044,232.53,542.75,391.43
484.6,20210513-1044,232.53,542.75,391.43
501.54,20210513-1044,232.53,542.75,391.43
503.98,20210513-1044,232.53,542.75,391.43
542.75,20210513-1044,232.53,542.75,391.43
231.62,20210513-1059,231.62,540.63,389.96
240.56,20210513-1059,231.62,540.63,389.96
255.12,20210513-1059,231.62,540.63,389.96
266.46,20210513-1059,231.62,540.63,389.96
266.46,20210513-1059,231.62,540.63,389.96
308.93,20210513-1059,231.62,540.63,389.96
311.99,20210513-1059,231.62,540.63,389.96
359.14,20210513-1059,231.62,540.63,389.96
359.81,20210513-1059,231.62,540.63,389.96
375.71,20210513-1059,231.62,540.63,389.96
379.18,20210513-1059,231.62,540.63,389.96
385.07,20210513-1059,231.62,540.63,389.96
394.85,20210513-1059,231.62,540.63,389.96
399.87,20210513-1059,231.62,540.63,389.96
424.78,20210513-1059,231.62,540.63,389.96
424.78,20210513-1059,231.62,540.63,389.96
444.09,20210513-1059,231.62,540.63,389.96
447.79,20210513-1059,231.62,540.63,389.96
456.75,20210513-1059,231.62,540.63,389.96
482.0,20210513-1059,231.62,540.63,389.96
482.71,20210513-1059,231.62,540.63,389.96
499.79,20210513-1059,231.62,540.63,389.96
502.02,20210513-1059,231.62,540.63,389.96
540.63,20210513-1059,231.62,540.63,389.96
229.13,20210513-1114,229.13,534.81,385.8200000000001
237.64,20210513-1114,229.13,534.81,385.8200000000001
252.25,20210513-1114,229.13,534.81,385.8200000000001
263.59,20210513-1114,229.13,534.81,385.8200000000001
263.59,20210513-1114,229.13,534.81,385.8200000000001
305.61,20210513-1114,229.13,534.81,385.8200000000001
308.51,20210513-1114,229.13,534.81,385.8200000000001
354.94,20210513-1114,229.13,534.81,385.8200000000001
355.27,20210513-1114,229.13,534.81,385.8200000000001
371.33,20210513-1114,229.13,534.81,385.8200000000001
374.52,20210513-1114,229.13,534.81,385.8200000000001
380.92,20210513-1114,229.13,534.81,385.8200000000001
390.72,20210513-1114,229.13,534.81,385.8200000000001
395.47,20210513-1114,229.13,534.81,385.8200000000001
420.21,20210513-1114,229.13,534.81,385.8200000000001
420.21,20210513-1114,229.13,534.81,385.8200000000001
439.31,20210513-1114,229.13,534.81,385.8200000000001
442.57,20210513-1114,229.13,534.81,385.8200000000001
451.78,20210513-1114,229.13,534.81,385.8200000000001
476.77,20210513-1114,229.13,534.81,385.8200000000001
477.51,20210513-1114,229.13,534.81,385.8200000000001
494.6,20210513-1114,229.13,534.81,385.8200000000001
496.61,20210513-1114,229.13,534.81,385.8200000000001
534.81,20210513-1114,229.13,534.81,385.8200000000001
229.53,20210513-1129,229.53,535.76,386.56
237.72,20210513-1129,229.53,535.76,386.56
252.58,20210513-1129,229.53,535.76,386.56
264.05,20210513-1129,229.53,535.76,386.56
264.05,20210513-1129,229.53,535.76,386.56
306.15,20210513-1129,229.53,535.76,386.56
308.94,20210513-1129,229.53,535.76,386.56
354.56,20210513-1129,229.53,535.76,386.56
355.9,20210513-1129,229.53,535.76,386.56
371.66,20210513-1129,229.53,535.76,386.56
374.61,20210513-1129,229.53,535.76,386.56
381.6,20210513-1129,229.53,535.76,386.56
391.52,20210513-1129,229.53,535.76,386.56
396.07,20210513-1129,229.53,535.76,386.56
420.95,20210513-1129,229.53,535.76,386.56
420.95,20210513-1129,229.53,535.76,386.56
440.09,20210513-1129,229.53,535.76,386.56
442.95,20210513-1129,229.53,535.76,386.56
452.52,20210513-1129,229.53,535.76,386.56
477.58,20210513-1129,229.53,535.76,386.56
478.35,20210513-1129,229.53,535.76,386.56
495.68,20210513-1129,229.53,535.76,386.56
497.49,20210513-1129,229.53,535.76,386.56
535.76,20210513-1129,229.53,535.76,386.56
228.31,20210513-1144,228.31,532.89,384.55
236.12,20210513-1144,228.31,532.89,384.55
251.11,20210513-1144,228.31,532.89,384.55
262.64,20210513-1144,228.31,532.89,384.55
262.64,20210513-1144,228.31,532.89,384.55
304.51,20210513-1144,228.31,532.89,384.55
307.16,20210513-1144,228.31,532.89,384.55
351.68,20210513-1144,228.31,532.89,384.55
353.99,20210513-1144,228.31,532.89,384.55
369.34,20210513-1144,228.31,532.89,384.55
372.03,20210513-1144,228.31,532.89,384.55
379.56,20210513-1144,228.31,532.89,384.55
389.54,20210513-1144,228.31,532.89,384.55
393.85,20210513-1144,228.31,532.89,384.55
418.7,20210513-1144,228.31,532.89,384.55
418.7,20210513-1144,228.31,532.89,384.55
437.73,20210513-1144,228.31,532.89,384.55
440.18,20210513-1144,228.31,532.89,384.55
450.04,20210513-1144,228.31,532.89,384.55
474.99,20210513-1144,228.31,532.89,384.55
475.8,20210513-1144,228.31,532.89,384.55
493.22,20210513-1144,228.31,532.89,384.55
494.83,20210513-1144,228.31,532.89,384.55
532.89,20210513-1144,228.31,532.89,384.55
225.83,20210513-1159,225.83,527.1,380.43
233.23,20210513-1159,225.83,527.1,380.43
248.27,20210513-1159,225.83,527.1,380.43
259.79,20210513-1159,225.83,527.1,380.43
259.79,20210513-1159,225.83,527.1,380.43
301.2,20210513-1159,225.83,527.1,380.43
303.71,20210513-1159,225.83,527.1,380.43
346.89,20210513-1159,225.83,527.1,380.43
350.15,20210513-1159,225.83,527.1,380.43
365.0,20210513-1159,225.83,527.1,380.43
367.42,20210513-1159,225.83,527.1,380.43
375.44,20210513-1159,225.83,527.1,380.43
385.42,20210513-1159,225.83,527.1,380.43
389.48,20210513-1159,225.83,527.1,380.43
414.15,20210513-1159,225.83,527.1,380.43
414.15,20210513-1159,225.83,527.1,380.43
432.98,20210513-1159,225.83,527.1,380.43
435.02,20210513-1159,225.83,527.1,380.43
445.1,20210513-1159,225.83,527.1,380.43
469.8,20210513-1159,225.83,527.1,380.43
470.63,20210513-1159,225.83,527.1,380.43
488.06,20210513-1159,225.83,527.1,380.43
489.45,20210513-1159,225.83,527.1,380.43
527.1,20210513-1159,225.83,527.1,380.43
238.23,20210513-1229,238.23,578.47,411.47
254.05,20210513-1229,238.23,578.47,411.47
266.1,20210513-1229,238.23,578.47,411.47
308.52,20210513-1229,238.23,578.47,411.47
310.85,20210513-1229,238.23,578.47,411.47
353.3,20210513-1229,238.23,578.47,411.47
358.65,20210513-1229,238.23,578.47,411.47
373.2,20210513-1229,238.23,578.47,411.47
375.18,20210513-1229,238.23,578.47,411.47
384.56,20210513-1229,238.23,578.47,411.47
395.01,20210513-1229,238.23,578.47,411.47
398.73,20210513-1229,238.23,578.47,411.47
424.21,20210513-1229,238.23,578.47,411.47
424.21,20210513-1229,238.23,578.47,411.47
443.5,20210513-1229,238.23,578.47,411.47
444.78,20210513-1229,238.23,578.47,411.47
455.79,20210513-1229,238.23,578.47,411.47
481.14,20210513-1229,238.23,578.47,411.47
482.06,20210513-1229,238.23,578.47,411.47
500.32,20210513-1229,238.23,578.47,411.47
501.34,20210513-1229,238.23,578.47,411.47
539.91,20210513-1229,238.23,578.47,411.47
578.41,20210513-1229,238.23,578.47,411.47
578.47,20210513-1229,238.23,578.47,411.47
231.04,20210513-1244,231.04,540.35,390.16
231.06,20210513-1244,231.04,540.35,390.16
238.09,20210513-1244,231.04,540.35,390.16
254.14,20210513-1244,231.04,540.35,390.16
266.31,20210513-1244,231.04,540.35,390.16
308.77,20210513-1244,231.04,540.35,390.16
310.98,20210513-1244,231.04,540.35,390.16
352.58,20210513-1244,231.04,540.35,390.16
358.95,20210513-1244,231.04,540.35,390.16
373.17,20210513-1244,231.04,540.35,390.16
374.9,20210513-1244,231.04,540.35,390.16
384.87,20210513-1244,231.04,540.35,390.16
395.45,20210513-1244,231.04,540.35,390.16
398.96,20210513-1244,231.04,540.35,390.16
424.56,20210513-1244,231.04,540.35,390.16
424.56,20210513-1244,231.04,540.35,390.16
443.86,20210513-1244,231.04,540.35,390.16
444.74,20210513-1244,231.04,540.35,390.16
456.11,20210513-1244,231.04,540.35,390.16
481.49,20210513-1244,231.04,540.35,390.16
482.45,20210513-1244,231.04,540.35,390.16
500.93,20210513-1244,231.04,540.35,390.16
501.75,20210513-1244,231.04,540.35,390.16
540.35,20210513-1244,231.04,540.35,390.16
223.28,20210513-1259,223.28,558.83,377.755
223.29,20210513-1259,223.28,558.83,377.755
230.16,20210513-1259,223.28,558.83,377.755
245.9,20210513-1259,223.28,558.83,377.755
257.81,20210513-1259,223.28,558.83,377.755
298.91,20210513-1259,223.28,558.83,377.755
300.93,20210513-1259,223.28,558.83,377.755
340.34,20210513-1259,223.28,558.83,377.755
347.48,20210513-1259,223.28,558.83,377.755
360.92,20210513-1259,223.28,558.83,377.755
362.36,20210513-1259,223.28,558.83,377.755
372.58,20210513-1259,223.28,558.83,377.755
382.93,20210513-1259,223.28,558.83,377.755
386.12,20210513-1259,223.28,558.83,377.755
411.0,20210513-1259,223.28,558.83,377.755
429.68,20210513-1259,223.28,558.83,377.755
430.14,20210513-1259,223.28,558.83,377.755
441.48,20210513-1259,223.28,558.83,377.755
466.07,20210513-1259,223.28,558.83,377.755
467.04,20210513-1259,223.28,558.83,377.755
485.12,20210513-1259,223.28,558.83,377.755
485.72,20210513-1259,223.28,558.83,377.755
523.09,20210513-1259,223.28,558.83,377.755
558.83,20210513-1259,223.28,558.83,377.755
218.25,20210513-1314,218.25,548.79,371.41
218.27,20210513-1314,218.25,548.79,371.41
225.05,20210513-1314,218.25,548.79,371.41
240.67,20210513-1314,218.25,548.79,371.41
252.44,20210513-1314,218.25,548.79,371.41
292.69,20210513-1314,218.25,548.79,371.41
294.55,20210513-1314,218.25,548.79,371.41
332.31,20210513-1314,218.25,548.79,371.41
340.25,20210513-1314,218.25,548.79,371.41
353.09,20210513-1314,218.25,548.79,371.41
354.27,20210513-1314,218.25,548.79,371.41
364.83,20210513-1314,218.25,548.79,371.41
377.99,20210513-1314,218.25,548.79,371.41
402.44,20210513-1314,218.25,548.79,371.41
420.74,20210513-1314,218.25,548.79,371.41
420.81,20210513-1314,218.25,548.79,371.41
432.24,20210513-1314,218.25,548.79,371.41
456.34,20210513-1314,218.25,548.79,371.41
457.32,20210513-1314,218.25,548.79,371.41
475.22,20210513-1314,218.25,548.79,371.41
475.62,20210513-1314,218.25,548.79,371.41
512.2,20210513-1314,218.25,548.79,371.41
546.44,20210513-1314,218.25,548.79,371.41
548.79,20210513-1314,218.25,548.79,371.41
218.89,20210513-1329,218.89,551.32,373.075
218.9,20210513-1329,218.89,551.32,373.075
225.77,20210513-1329,218.89,551.32,373.075
241.67,20210513-1329,218.89,551.32,373.075
253.61,20210513-1329,218.89,551.32,373.075
294.04,20210513-1329,218.89,551.32,373.075
295.8,20210513-1329,218.89,551.32,373.075
332.89,20210513-1329,218.89,551.32,373.075
341.82,20210513-1329,218.89,551.32,373.075
354.41,20210513-1329,218.89,551.32,373.075
355.35,20210513-1329,218.89,551.32,373.075
366.51,20210513-1329,218.89,551.32,373.075
379.64,20210513-1329,218.89,551.32,373.075
404.3,20210513-1329,218.89,551.32,373.075
422.37,20210513-1329,218.89,551.32,373.075
422.68,20210513-1329,218.89,551.32,373.075
434.18,20210513-1329,218.89,551.32,373.075
458.42,20210513-1329,218.89,551.32,373.075
459.44,20210513-1329,218.89,551.32,373.075
477.61,20210513-1329,218.89,551.32,373.075
477.81,20210513-1329,218.89,551.32,373.075
514.57,20210513-1329,218.89,551.32,373.075
548.21,20210513-1329,218.89,551.32,373.075
551.32,20210513-1329,218.89,551.32,373.075
212.65,20210513-1344,212.65,536.52,381.4
219.4,20210513-1344,212.65,536.52,381.4
235.07,20210513-1344,212.65,536.52,381.4
246.8,20210513-1344,212.65,536.52,381.4
286.14,20210513-1344,212.65,536.52,381.4
287.75,20210513-1344,212.65,536.52,381.4
323.02,20210513-1344,212.65,536.52,381.4
332.64,20210513-1344,212.65,536.52,381.4
344.58,20210513-1344,212.65,536.52,381.4
345.27,20210513-1344,212.65,536.52,381.4
356.67,20210513-1344,212.65,536.52,381.4
369.35,20210513-1344,212.65,536.52,381.4
393.45,20210513-1344,212.65,536.52,381.4
410.66,20210513-1344,212.65,536.52,381.4
411.33,20210513-1344,212.65,536.52,381.4
422.47,20210513-1344,212.65,536.52,381.4
446.07,20210513-1344,212.65,536.52,381.4
447.1,20210513-1344,212.65,536.52,381.4
464.97,20210513-1344,212.65,536.52,381.4
464.98,20210513-1344,212.65,536.52,381.4
500.75,20210513-1344,212.65,536.52,381.4
532.74,20210513-1344,212.65,536.52,381.4
536.52,20210513-1344,212.65,536.52,381.4
536.52,20210513-1344,212.65,536.52,381.4
225.86,20210513-1359,225.86,553.1,393.14
242.22,20210513-1359,225.86,553.1,393.14
250.74,20210513-1359,225.86,553.1,393.14
254.43,20210513-1359,225.86,553.1,393.14
294.99,20210513-1359,225.86,553.1,393.14
296.52,20210513-1359,225.86,553.1,393.14
332.04,20210513-1359,225.86,553.1,393.14
342.92,20210513-1359,225.86,553.1,393.14
354.91,20210513-1359,225.86,553.1,393.14
355.38,20210513-1359,225.86,553.1,393.14
367.7,20210513-1359,225.86,553.1,393.14
380.67,20210513-1359,225.86,553.1,393.14
405.61,20210513-1359,225.86,553.1,393.14
422.97,20210513-1359,225.86,553.1,393.14
424.05,20210513-1359,225.86,553.1,393.14
435.48,20210513-1359,225.86,553.1,393.14
459.83,20210513-1359,225.86,553.1,393.14
460.92,20210513-1359,225.86,553.1,393.14
479.36,20210513-1359,225.86,553.1,393.14
479.53,20210513-1359,225.86,553.1,393.14
516.23,20210513-1359,225.86,553.1,393.14
548.44,20210513-1359,225.86,553.1,393.14
553.1,20210513-1359,225.86,553.1,393.14
553.1,20210513-1359,225.86,553.1,393.14
227.83,20210513-1414,227.83,558.73,397.09
244.57,20210513-1414,227.83,558.73,397.09
253.29,20210513-1414,227.83,558.73,397.09
257.01,20210513-1414,227.83,558.73,397.09
